Silas Bolden,23,83,68,162,63,Texas,0,MIN,WR
Stone Smartt,26,84,76,226,63,Old Dominion,3,,TE
Storm Duck,24,36,72,195,63,Louisville,1,MIA,CB
Teagan Quitoriano,25,85,78,258,63,Oregon State,3,ATL,TE
Travis Clayton,24,67,79,301,63,None,1,BUF,LT
Treven Ma'ae,24,68,75,277,63,Baylor,0,LV,DT
Trey Lance,25,5,76,224,63,North Dakota St.,4,LAC,QB
Trey Hill,25,64,76,310,63,Georgia,4,GB,C
Ty Summers,29,47,73,241,63,TCU,6,,MLB
Tylan Grable,25,68,77,309,63,UCF,1,BUF,LT
Tyler Batty,26,96,78,271,63,BYU,0,MIN,RE
Tysheem Johnson,22,33,70,195,63,Oregon,0,CHI,FS
Walter Rouse,24,73,78,322,63,Oklahoma,1,MIN,RT
Xavier Smith,27,19,69,174,63,Florida AM,2,LAR,WR
Zach Thomas,27,78,77,300,63,San Diego St.,3,HST,LG
Aaron Brewer,35,46,77,232,62,San Diego St.,13,ARI,LS
Alex Ward,26,47,76,236,62,UCF,2,LAR,LS
Andrew Meyer,25,60,75,295,62,UTEP,1,MIA,C
Antonio Grier Jr,25,48,71,230,62,Arkansas,1,TB,MLB
Atonio Mafi,24,56,75,329,62,UCLA,2,LV,RG
Austin Deculus,26,76,77,321,62,LSU,3,HST,RT
Austin Keys,23,56,74,247,62,Ole Miss,0,MIN,MLB
Avery Williams,27,18,69,195,62,Boise State,4,PHI,HB
Ben Sims,25,89,77,250,62,Baylor,2,GB,TE
Blake Whiteheart,25,86,76,247,62,Wake Forest,2,CLV,TE
Blayne Taylor,23,4,76,212,62,Abilene Chr.,0,IND,WR
Brady Cook,23,4,74,214,62,Missouri,0,,QB
Brandon Smith,26,87,73,218,62,Iowa,4,,WR
Brandon Walton,27,73,77,300,62,FAU,4,CAR,LT
Brandon Pili,26,95,75,316,62,USC,2,SEA,DT
Branson Combs,25,50,75,228,62,Wake Forest,0,JAX,MLB
C.J. Brewer,27,52,74,290,62,Coastal Carolina,3,TB,DT
Chris Stoll,27,41,74,255,62,Penn State,2,SEA,LS
Christian Kuntz,31,46,73,228,62,Duquesne,5,PIT,LS
CJ Dippre,23,82,77,256,62,Alabama,0,NE,TE
Clayton Tune,26,15,75,220,62,Houston,2,ARI,QB
Cody Lindenberg,23,55,74,236,62,Minnesota,0,LV,MLB
Dallas Gant,25,57,75,228,62,Toledo,1,PHI,MLB
Dalton Cooper,24,73,79,315,62,Oklahoma St.,0,KC,RT
Danny Striggow,23,92,76,253,62,Minnesota,0,JAX,LE
Dartanyan Tinsley,24,65,75,340,62,Cincinnati,0,CLV,LG
David Martin-Robinson,25,88,75,247,62,Temple,1,TEN,TE
Demetrius Flannigan-Fowles,28,44,74,223,62,Arizona,6,,MLB
Desmond Watson,22,56,78,415,62,Florida,0,TB,DT
Devin Culp,25,82,76,237,62,Washington,1,TB,TE
Donovan McMillon,23,31,74,203,62,Pittsburgh,0,CLV,FS
Dorian Mausi Jr.,23,52,73,234,62,Auburn,0,MIN,ROLB
Dylan Cook,27,60,78,305,62,Montana,3,PIT,LT
Easton Stick,28,12,73,224,62,North Dakota St.,6,ATL,QB
Eku Leota,26,53,75,252,62,Auburn,2,PIT,RE
Ethan Driskell,25,75,80,313,62,Marshall,1,KC,RT
Fred Johnson,28,74,79,326,62,Florida,6,JAX,LT
Giovanni Ricci,28,49,75,240,62,W. Michigan,5,MIN,FB
Glendon Miller,23,25,74,206,62,Maryland,0,KC,FS
J.T. Gray,29,48,72,202,62,Mississippi St.,7,NO,FS
Jack Conley,24,74,79,333,62,Boston College,0,NE,RG
Jacob Hummel,26,35,73,235,62,Iowa State,3,BLT,MLB
Jalen Davis,29,35,70,190,62,Utah State,7,CIN,CB
Jalin Conyers,24,47,76,260,62,Texas Tech,0,MIA,TE
Jarrett Stidham,29,8,75,215,62,Auburn,6,DEN,QB
Joe Huber,23,60,77,310,62,Wisconsin,0,MIN,RG
Jovaughn Gwyn,26,52,74,301,62,South Carolina,2,ATL,C
Kahlef Hailassie,24,25,73,195,62,W. Kentucky,2,MIN,CB
Kana'i Mauga,25,56,74,245,62,USC,3,LAC,ROLB
Karsen Barnhart,24,61,77,316,62,Michigan,1,LAC,RG
Keir Thomas,27,96,74,275,62,Florida State,3,LAR,RE
Kurtis Rourke,24,4,76,220,62,Indiana,0,SF,QB
Kyle Hergel,25,60,75,302,62,Boston College,1,NO,LG
Landon Young,28,67,79,321,62,Kentucky,4,NO,RT
Maema Njongmeta,24,45,72,230,62,Wisconsin,1,CIN,MLB
Matt Lee,24,65,75,310,62,Miami,1,CIN,C
Maurice Alexander,28,13,71,180,62,FIU,4,CHI,WR
Mello Dotson,23,28,73,183,62,Kansas,0,CAR,CB
Mike Reid,23,35,73,203,62,South Dakota,0,CAR,CB
Nash Jones,23,62,77,320,62,Texas State,0,LAC,RG
Nate Brooks,28,41,72,192,62,North Texas,6,CIN,CB
Nick Muse,26,87,77,252,62,South Carolina,3,PHI,TE
Nick Samac,24,61,76,307,62,Michigan St.,1,BLT,C
Raymond Johnson III,26,56,75,270,62,Ga. Southern,4,CIN,LE
Reid Holskey,23,56,78,310,62,Miami Univ.,0,BLT,LT
Shaka Heyward,25,50,75,238,62,Duke,2,CIN,ROLB
Shaun Dolac,23,56,73,225,62,Buffalo,0,LAR,MLB
Stetson Bennett IV,27,13,71,190,62,Georgia,2,LAR,QB
Stone Forsythe,27,70,80,307,62,Florida,4,,RT
Storm Norton,31,77,79,317,62,Toledo,8,ATL,RT
Tarron Jackson,27,56,74,254,62,Coastal Carolina,4,SF,LE
TeRah Edwards,24,94,75,321,62,Illinois,0,LAC,DT
Thomas Odukoya,28,89,78,253,62,Eastern Michigan,2,TEN,TE
Tommy Mellott,23,19,72,205,62,Oregon,0,LV,WR
Trey Washington,22,41,70,205,62,Ole Miss,0,IND,FS
Tristin McCollum,26,36,75,195,62,Sam Houston,3,PHI,FS
Troy Hairston,26,36,71,245,62,Central Michigan,3,CLV,FB
Zack Kuntz,26,88,79,251,62,Old Dominion,2,,TE
A.J. Arcuri,28,61,79,320,61,Michigan St.,3,LAR,LT
Addison West,24,65,75,305,61,W. Michigan,0,MIA,LG
Alec Lindstrom,27,61,75,296,61,Boston College,3,NE,C
Amari Gainer,25,53,75,236,61,North Carolina,1,LV,ROLB
Andre Baccellia,28,82,70,175,61,Washington,4,ARI,WR
Andrew Farmer II,25,53,76,250,61,Lane,2,DEN,RE
Anthony Kendall,25,44,70,177,61,Baldwin Wallace,2,CLV,CB
Benjamin Yurosek,23,48,76,245,61,Georgia,0,MIN,TE
Benton Whitley,26,49,75,260,61,Holy Cross,3,ARI,LE
Brady Russell,27,38,75,247,61,Colorado,2,SEA,TE
Cam Grandy,24,85,77,253,61,Illinois St.,1,CIN,TE
Chaz Chambliss,22,57,73,242,61,Georgia,0,MIN,ROLB
Chris Roland-Wallace,23,30,72,202,61,USC,1,KC,CB
Chris Glaser,25,63,76,306,61,Virginia,3,CHI,C
Chris Paul,26,75,76,324,61,Tulsa,3,WAS,LG
Cody White,26,82,75,215,61,Michigan St.,5,SEA,WR
Cole Christiansen,28,48,73,230,61,Army,5,KC,MLB
Colson Yankoff,25,41,76,225,61,UCLA,1,WAS,TE
Dan Skipper,30,70,81,330,61,Arkansas,8,DET,RT
Dominique Dafney,28,46,75,235,61,Indiana St.,5,CAR,TE
Dorian Thompson-Robinson,25,14,73,191,61,UCLA,2,PHI,QB
Esa Pole,24,79,79,319,61,Wash. St.,0,KC,LT
Federico Maranges,23,62,74,230,61,FAU,0,SEA,C
Frank Gore Jr,23,20,68,198,61,Southern Miss,1,BUF,HB
Graham Mertz,24,18,75,212,61,Florida,0,HST,QB
Hollin Pierce,24,63,80,341,61,Rutgers,0,PHI,LT
Jackson Hawes,24,85,77,253,61,Georgia Tech,0,BUF,TE
Jaelyn Duncan,25,71,78,306,61,Maryland,2,TEN,RT
Jalen Sundell,25,61,77,301,61,North Dakota St.,1,SEA,C
Jarrod Hufford,24,64,75,322,61,Iowa State,0,LV,C
Jay Higgins,23,49,72,224,61,Iowa,0,BLT,MLB
John Ojukwu,26,61,77,309,61,Boise State,2,TEN,LT
Jordan Oladokun,23,37,71,188,61,Bowling Green St.,0,LAC,CB
Jordan Mims,26,24,70,206,61,Fresno State,2,TEN,HB
Josh Priebe,24,68,77,306,61,Michigan,0,MIA,LG
Joshua Gray,25,67,77,299,61,Oregon State,0,ATL,LG
Julian Pearl,25,60,78,312,61,Illinois,1,CLV,RT
Kadeem Telfort,26,76,79,322,61,UAB,2,GB,LT
Keith Randolph Jr,24,60,76,296,61,Illinois,1,GB,DT
Kyler McMichael,25,37,72,202,61,North Carolina,2,PIT,CB
Lamar Jackson,27,38,74,208,61,Nebraska,5,ATL,CB
Liam Anderson,25,47,75,226,61,Holy Cross,2,IND,MLB
Luke Tenuta,26,67,80,314,61,Virginia Tech,3,IND,RT
Malik Cunningham,26,12,72,188,61,Louisville,2,BLT,WR
Matt Orzech,30,42,75,245,61,Azusa Pacific,6,GB,LS
Messiah Swinson,25,48,79,259,61,Arizona St.,1,GB,TE
Michael Jurgens,25,65,77,307,61,Wake Forest,1,MIN,C
Nate Adkins,26,45,75,252,61,South Carolina,2,DEN,TE
Nick Mullens,30,14,72,210,61,Southern Miss,8,JAX,QB
Patrick Taylor,27,32,74,217,61,Memphis,5,SF,HB
Power Echols,22,57,71,234,61,North Carolina,0,CHI,MLB
Princeton Fant,26,85,74,235,61,Tennessee,2,DAL,TE
Quentin Skinner,23,39,76,203,61,Kansas,0,,WR
Raheem Layne,26,43,71,192,61,Indiana,3,,SS
Raiqwon O'Neal,25,75,76,305,61,UCLA,2,TB,LG
Tanner McKee,25,16,78,231,61,Stanford,2,PHI,QB
Thomas Harper,24,34,70,189,61,Notre Dame,1,LV,FS
Tommy DeVito,27,15,74,210,61,Illinois,2,,QB
Tre Swilling,26,39,73,196,61,Georgia Tech,3,CAR,CB
Tyreem Powell,23,57,77,239,61,Rutgers,0,NO,MLB
Wesley French,28,62,76,307,61,W. Michigan,3,IND,LG
Zach Davidson,27,84,79,251,61,Central Missouri,4,BUF,TE
Amari Kight,24,79,77,299,60,UCF,0,SEA,LT
Bobby Price,27,37,75,208,60,Norfolk State,6,WAS,CB
Bryson Nesbit,22,46,77,238,60,North Carolina,0,MIN,TE
Caleb Lohner,24,84,79,256,60,Utah,0,DEN,TE
Cam Miller,24,5,73,210,60,North Dakota St.,0,LV,QB
Desmond Igbinosun,22,41,74,223,60,Rutgers,0,BLT,SS
Doug Kramer Jr,27,68,74,300,60,Illinois,3,CHI,C
Elijah Dotson,26,41,69,202,60,N. Colorado,2,ATL,HB
Jack Cochrane,26,43,75,236,60,South Dakota,3,KC,MLB
Jared Penning,24,63,77,319,60,Northern Iowa,0,BLT,LG
Jason Ivey,24,72,77,287,60,N.C. AT,0,CLV,RT
Jaxson Kirkland,27,60,79,328,60,Washington,2,CIN,LG
Joe Cardona,33,67,75,245,60,Navy,10,MIA,LS
John Wolford,29,18,73,200,60,Wake Forest,5,JAX,QB
Johnny Walker Jr.,23,59,74,246,60,Missouri,0,DEN,ROLB
Josh Sills,27,66,78,325,60,Oklahoma St.,3,IND,LG
Keondre Jackson,23,39,74,207,60,Illinois St.,0,BLT,FS
Kyle Hinton,27,68,74,295,60,Washburn,5,ATL,RG
Kyle Allen,29,8,75,210,60,Houston,7,DET,QB
Marcelino McCrary-Ball,26,41,72,214,60,Indiana,2,,ROLB
Max Brosmer,24,12,74,218,60,Minnesota,0,MIN,QB
Sal Wormley,24,61,75,327,60,Penn State,0,JAX,RG
Sam Kamara,27,92,73,272,60,Stony Brook,4,CLV,DT
Stephen Carlson,28,88,76,240,60,Princeton,6,CHI,TE
Trey Wedig,23,64,78,310,60,Indiana,0,LAR,RT
Tyler Mabry,28,43,75,247,60,Maryland,5,CAR,TE
Tyler Davis,28,30,76,252,60,Georgia Tech,5,NE,TE
Tyrone Wheatley Jr.,28,74,78,320,60,Stony Brook,3,ATL,LT
Amen Ogbongbemiga,26,45,72,231,59,Oklahoma St.,4,CHI,ROLB
Andrew Coker,24,79,79,315,59,TCU,1,CIN,LT
Ben VanSumeren,25,43,74,231,59,Michigan St.,2,PHI,ROLB
Ben Dooley,24,66,77,320,59,Boise State,0,LAR,LT
Brenden Jaimes,26,66,77,300,59,Nebraska,4,TEN,C
Caleb Johnson,27,53,74,227,59,Houston Baptist,4,ATL,MLB
Cam'Ron Silmon-Craig,22,32,71,194,59,Colorado,0,JAX,SS
Carter Runyon,24,46,77,243,59,Towson,0,LV,TE
Cole Van Lanen,27,70,76,312,59,Wisconsin,4,JAX,RT
Devin Cochran,27,76,79,330,59,Georgia Tech,3,CIN,RT
Jake Majors,23,65,75,304,59,Texas,0,TB,C
Jake Tonges,26,88,76,240,59,California,3,SF,TE
Jared Ivey,23,51,78,274,59,Ole Miss,0,SEA,LE
Jayson Jones,23,69,78,325,59,Auburn,0,BLT,DT
Jimmy Morrissey,27,67,75,303,59,Pittsburgh,4,,C
Josh Johnson,39,14,75,198,59,San Diego,16,WAS,QB
Kyle Trask,27,2,77,236,59,Florida,4,TB,QB
Michael Pratt,23,11,75,217,59,Tulane,1,TB,QB
Morice Norris,24,26,70,192,59,Fresno State,1,DET,SS
Ozzie Hutchinson,23,65,77,309,59,Albany,0,BLT,C
Tucker Fisk,26,42,76,285,59,Stanford,3,LAC,TE
Ty Okada,26,39,71,193,59,Montana State,2,SEA,SS
Will Sherman,26,78,76,300,59,Colorado,4,DEN,RG
Willie Lampkin,23,62,71,290,59,North Carolina,0,LAR,RG
Ben Scott,24,66,77,310,58,Nebraska,0,TB,C
Bump Cooper Jr,24,46,71,186,58,Oregon State,1,,CB
Chandler Brewer,28,67,78,320,58,Mid Tenn St.,6,TEN,RG
Devin Leary,25,13,73,215,58,Kentucky,1,BLT,QB
Eric Banks,27,93,77,274,58,UTSA,5,TB,LE
Evan Deckers,26,86,75,245,58,Duke,2,TB,LS
Josh Ross,25,47,72,229,58,Michigan,3,SEA,MLB
Kingsley Eguakun,24,65,76,304,58,Florida,1,DET,C
Kion Smith,26,71,77,306,58,Fayetteville State,3,MIA,LT
Leroy Watson,27,72,77,310,58,UTSA,2,MIN,LT
Nikola Kalinic,28,88,76,245,58,York University,4,ATL,TE
Rex Sunahara,28,50,78,250,58,West Virginia,1,CLV,LS
Stevo Klotz,23,41,76,247,58,Iowa State,0,LAC,TE
Torricelli Simpkins III,23,68,77,312,58,South Carolina,0,NO,C
Tyson Bagent,25,17,75,213,58,Shepherd Univ.,2,CHI,QB
Vi Jones,27,53,74,225,58,N.C. State,3,ARI,ROLB
William Kwenkeu,28,57,73,235,58,Temple,3,BLT,ROLB
Xavier Newman,26,65,74,297,58,Baylor,3,,LG
Zeke Correll,24,63,75,307,58,N.C. State,0,MIN,C
Ben Wooldridge,25,17,74,214,57,UL Lafayette,0,NE,QB
Brett Rypien,29,11,74,202,57,Boise State,7,MIN,QB
Curtis Robinson,27,59,75,235,57,Stanford,4,SF,MLB
Ezekiel Turner,29,47,74,214,57,Washington,7,DET,ROLB
Jackson Barton,30,68,79,302,57,Utah,6,CLV,RT
Patrick O'Connell,26,52,73,227,57,Montana,2,SEA,MLB
Sam Hartman,26,15,73,211,57,Notre Dame,1,WAS,QB
Scott Daly,31,46,73,250,57,Notre Dame,5,CHI,LS
Sean Clifford,27,16,74,218,57,Penn State,2,GB,QB
Trent Scott,31,73,77,320,57,Grambling St.,7,WAS,LT
Sam Ehlinger,26,4,73,222,56,Texas,4,DEN,QB
Tim Boyle,30,15,76,232,56,E. Kentucky,7,TEN,QB
Tyree Jackson,27,80,79,249,56,Buffalo,5,WAS,TE
Will Grier,30,15,73,220,56,West Virginia,6,DAL,QB
Chris Oladokun,27,19,74,195,55,S. Dakota St.,3,KC,QB
Foster Sarell,27,79,78,322,55,Stanford,4,WAS,LT
Joshua Miles,29,78,77,325,55,Morgan St.,6,CHI,LT
Brandon Allen,32,10,74,209,54,Arkansas,9,TEN,QB
Feleipe Franks,27,84,78,234,54,Arkansas,4,ATL,TE
Matt Nelson,29,69,79,299,54,Iowa,6,MIN,RT
Brett Toth,29,64,78,304,53,Army,6,PHI,LT
Ryan McCollum,27,62,77,300,53,Texas AM,4,PIT,C
Tanner Conner,27,80,75,232,53,Idaho State,3,MIA,TE
Shane Buechele,27,6,72,210,52,SMU,4,BUF,QB
Emory Jones,25,15,74,203,51,Cincinnati,1,ATL,QB
